Frequency (Hz),FFT Magnitude (dB)
1454.10,-71.688
1455.08,-72.384
1456.05,-72.318
1457.03,-70.459
1458.01,-70.794
1458.98,-71.775
1459.96,-71.381
1460.94,-71.285
1461.91,-71.573
1462.89,-72.288
1463.87,-71.384
1464.84,-71.581
1465.82,-71.550
1466.80,-70.960
1467.77,-70.503
1468.75,-70.493
1469.73,-72.450
1470.70,-70.803
1471.68,-70.866
1472.66,-71.072
1473.63,-71.833
1474.61,-71.121
1475.59,-71.577
1476.56,-71.409
1477.54,-72.755
1478.52,-72.047
1479.49,-71.018
1480.47,-70.737
1481.45,-71.503
1482.42,-70.883
1483.40,-70.739
1484.38,-69.747
1485.35,-71.986
1486.33,-71.883
1487.30,-70.490
1488.28,-70.639
1489.26,-71.094
1490.23,-70.299
1491.21,-71.703
1492.19,-70.162
1493.16,-71.177
1494.14,-70.523
1495.12,-70.640
1496.09,-71.297
1497.07,-71.209
1498.05,-71.689
1499.02,-71.834
1500.00,-70.899
1500.98,-70.593
1501.95,-71.928
1502.93,-71.122
1503.91,-71.028
1504.88,-71.608
1505.86,-71.184
1506.84,-71.018
1507.81,-70.370
1508.79,-72.327
1509.77,-71.971
1510.74,-71.021
1511.72,-71.540
1512.70,-72.874
1513.67,-71.862
1514.65,-70.689
1515.62,-71.221
1516.60,-71.679
1517.58,-70.735
1518.55,-70.606
1519.53,-71.257
1520.51,-70.883
1521.48,-70.795
1522.46,-72.052
1523.44,-70.711
1524.41,-71.798
1525.39,-70.825
1526.37,-71.555
1527.34,-72.601
1528.32,-70.248
1529.30,-69.983
1530.27,-70.498
1531.25,-70.981
1532.23,-71.684
1533.20,-71.545
1534.18,-71.247
1535.16,-70.296
1536.13,-70.363
1537.11,-71.044
1538.09,-69.202
1539.06,-69.738
1540.04,-71.092
1541.02,-69.488
1541.99,-71.258
1542.97,-70.780
1543.95,-71.253
1544.92,-71.044
1545.90,-71.104
1546.88,-70.994
1547.85,-70.698
1548.83,-71.626
1549.80,-71.235
1550.78,-71.224
1551.76,-70.716
1552.73,-70.638
1553.71,-70.340
1554.69,-70.850
1555.66,-69.248
1556.64,-70.183
1557.62,-71.198
1558.59,-70.610
1559.57,-70.170
1560.55,-70.146
1561.52,-69.231
1562.50,-69.168
1563.48,-69.371
1564.45,-70.275
1565.43,-70.386
1566.41,-69.738
1567.38,-70.494
1568.36,-70.619
1569.34,-70.361
1570.31,-69.647
1571.29,-70.122
1572.27,-69.834
1573.24,-71.122
1574.22,-69.802
1575.20,-70.883
1576.17,-70.588
1577.15,-70.612
1578.12,-69.699
1579.10,-69.932
1580.08,-68.404
1581.05,-70.155
1582.03,-69.385
1583.01,-69.226
1583.98,-71.038
1584.96,-69.603
1585.94,-69.206
1586.91,-68.603
1587.89,-70.259
1588.87,-70.276
1589.84,-69.515
1590.82,-70.188
1591.80,-68.807
1592.77,-69.178
1593.75,-68.972
1594.73,-68.722
1595.70,-68.517
1596.68,-68.934
1597.66,-68.920
1598.63,-68.379
1599.61,-68.555
1600.59,-69.590
1601.56,-69.319
1602.54,-68.422
1603.52,-67.591
1604.49,-68.092
1605.47,-69.422
1606.45,-68.949
1607.42,-68.629
1608.40,-68.729
1609.38,-68.527
1610.35,-67.467
1611.33,-68.720
1612.30,-69.439
1613.28,-68.658
1614.26,-68.272
1615.23,-68.439
1616.21,-68.035
1617.19,-68.310
1618.16,-68.145
1619.14,-67.907
1620.12,-67.603
1621.09,-67.285
1622.07,-68.238
1623.05,-67.923
1624.02,-68.796
1625.00,-68.043
1625.98,-68.191
1626.95,-67.768
1627.93,-67.063
1628.91,-67.487
1629.88,-67.127
1630.86,-67.697
1631.84,-68.493
1632.81,-67.376
1633.79,-66.188
1634.77,-66.568
1635.74,-67.333
1636.72,-67.071
1637.70,-66.638
1638.67,-66.865
1639.65,-68.514
1640.62,-67.000
1641.60,-67.787
1642.58,-67.818
1643.55,-66.270
1644.53,-65.513
1645.51,-66.021
1646.48,-66.764
1647.46,-67.451
1648.44,-67.117
1649.41,-66.520
1650.39,-66.310
1651.37,-66.315
1652.34,-67.202
1653.32,-66.848
1654.30,-66.595
1655.27,-66.181
1656.25,-67.019
1657.23,-67.520
1658.20,-65.954
1659.18,-65.198
1660.16,-66.018
1661.13,-66.040
1662.11,-65.083
1663.09,-65.865
1664.06,-67.711
1665.04,-66.611
1666.02,-66.792
1666.99,-66.150
1667.97,-65.960
1668.95,-64.452
1669.92,-65.247
1670.90,-64.089
1671.88,-64.712
1672.85,-63.706
1673.83,-64.120
1674.80,-64.142
1675.78,-65.442
1676.76,-63.800
1677.73,-64.119
1678.71,-64.307
1679.69,-64.868
1680.66,-64.691
1681.64,-64.473
1682.62,-63.837
1683.59,-64.579
1684.57,-65.512
1685.55,-64.142
1686.52,-64.195
1687.50,-63.226
1688.48,-62.438
1689.45,-63.871
1690.43,-62.769
1691.41,-63.879
1692.38,-64.037
1693.36,-63.347
1694.34,-62.679
1695.31,-62.691
1696.29,-63.311
1697.27,-63.408
1698.24,-63.881
1699.22,-62.627
1700.20,-62.552
1701.17,-62.364
1702.15,-64.109
1703.12,-63.064
1704.10,-62.880
1705.08,-63.389
1706.05,-63.034
1707.03,-61.830
1708.01,-62.243
1708.98,-62.286
1709.96,-60.689
1710.94,-60.419
1711.91,-61.134
1712.89,-61.246
1713.87,-62.226
1714.84,-60.526
1715.82,-60.719
1716.80,-61.590
1717.77,-60.570
1718.75,-59.999
1719.73,-61.063
1720.70,-61.725
1721.68,-59.955
1722.66,-59.875
1723.63,-59.961
1724.61,-60.161
1725.59,-59.641
1726.56,-60.259
1727.54,-59.384
1728.52,-59.084
1729.49,-59.816
1730.47,-59.076
1731.45,-59.646
1732.42,-59.396
1733.40,-57.814
1734.38,-59.716
1735.35,-58.656
1736.33,-58.585
1737.30,-57.975
1738.28,-58.119
1739.26,-57.021
1740.23,-57.705
1741.21,-57.400
1742.19,-56.884
1743.16,-55.785
1744.14,-57.367
1745.12,-56.776
1746.09,-56.744
1747.07,-57.342
1748.05,-55.704
1749.02,-56.460
1750.00,-56.027
1750.98,-55.471
1751.95,-54.982
1752.93,-55.304
1753.91,-55.596
1754.88,-55.605
1755.86,-54.821
1756.84,-53.856
1757.81,-55.494
1758.79,-55.024
1759.77,-54.537
1760.74,-53.662
1761.72,-53.776
1762.70,-54.282
1763.67,-54.256
1764.65,-53.150
1765.62,-54.481
1766.60,-54.447
1767.58,-54.053
1768.55,-52.379
1769.53,-53.209
1770.51,-52.420
1771.48,-52.955
1772.46,-51.874
1773.44,-53.040
1774.41,-51.782
1775.39,-52.886
1776.37,-52.336
1777.34,-51.911
1778.32,-51.417
1779.30,-51.197
1780.27,-51.479
1781.25,-51.761
1782.23,-51.745
1783.20,-50.742
1784.18,-50.635
1785.16,-52.002
1786.13,-51.569
1787.11,-52.140
1788.09,-51.260
1789.06,-51.369
1790.04,-51.930
1791.02,-50.488
1791.99,-51.938
1792.97,-51.781
1793.95,-52.572
1794.92,-52.178
1795.90,-53.453
1796.88,-53.303
1797.85,-53.650
1798.83,-53.077
1799.80,-52.802
1800.78,-52.894
1801.76,-53.568
1802.73,-53.687
1803.71,-53.839
1804.69,-54.256
1805.66,-53.128
1806.64,-53.992
1807.62,-54.518
1808.59,-55.147
1809.57,-55.788
1810.55,-55.050
1811.52,-55.311
1812.50,-55.323
1813.48,-56.236
1814.45,-55.965
1815.43,-56.333
1816.41,-55.158
1817.38,-54.867
1818.36,-56.138
1819.34,-56.271
1820.31,-56.430
1821.29,-56.307
1822.27,-55.752
1823.24,-56.306
1824.22,-55.427
1825.20,-57.165
1826.17,-57.890
1827.15,-58.204
1828.12,-58.022
1829.10,-58.586
1830.08,-57.854
1831.05,-57.751
1832.03,-56.658
1833.01,-57.739
1833.98,-58.606
1834.96,-58.495
1835.94,-58.415
1836.91,-57.588
1837.89,-58.859
1838.87,-58.868
1839.84,-60.470
1840.82,-59.662
1841.80,-59.782
1842.77,-59.195
1843.75,-59.132
1844.73,-59.177
1845.70,-60.460
1846.68,-60.417
1847.66,-58.871
1848.63,-60.198
1849.61,-60.453
1850.59,-59.556
1851.56,-59.896
1852.54,-59.271
1853.52,-61.420
1854.49,-59.861
1855.47,-61.032
1856.45,-61.677
1857.42,-60.334
1858.40,-61.402
1859.38,-61.122
1860.35,-60.451
1861.33,-62.125
1862.30,-61.203
1863.28,-60.480
1864.26,-61.945
1865.23,-61.907
1866.21,-61.387
1867.19,-62.214
1868.16,-60.916
1869.14,-61.745
1870.12,-62.076
1871.09,-62.770
1872.07,-61.369
1873.05,-61.112
1874.02,-61.592
1875.00,-62.920
1875.98,-62.143
1876.95,-62.777
1877.93,-61.494
1878.91,-62.117
1879.88,-63.479
1880.86,-62.807
1881.84,-62.617
1882.81,-63.327
1883.79,-63.835
1884.77,-62.858
1885.74,-61.963
1886.72,-62.581
1887.70,-62.706
1888.67,-62.820
1889.65,-62.271
1890.62,-63.145
1891.60,-62.722
1892.58,-63.628
1893.55,-62.642
1894.53,-63.472
1895.51,-63.855
1896.48,-63.531
1897.46,-62.955
1898.44,-63.263
1899.41,-63.246
1900.39,-63.744
1901.37,-64.070
1902.34,-64.042
1903.32,-62.971
1904.30,-63.653
1905.27,-63.848
1906.25,-64.553
1907.23,-63.501
1908.20,-64.341
1909.18,-63.436
1910.16,-64.124
1911.13,-64.226
1912.11,-62.651
1913.09,-64.589
1914.06,-65.338
1915.04,-64.280
1916.02,-64.577
1916.99,-64.054
1917.97,-63.792
1918.95,-62.962
1919.92,-64.511
1920.90,-63.943
1921.88,-64.105
1922.85,-65.530
1923.83,-64.440
1924.80,-64.268
1925.78,-64.231
1926.76,-64.196
1927.73,-65.074
1928.71,-63.582
1929.69,-64.076
1930.66,-65.558
1931.64,-66.529
1932.62,-65.602
1933.59,-64.709
1934.57,-65.025
1935.55,-64.575
1936.52,-64.570
1937.50,-64.335
1938.48,-65.818
1939.45,-65.014
1940.43,-64.556
1941.41,-65.272
1942.38,-64.738
1943.36,-65.098
1944.34,-66.231
1945.31,-65.984
1946.29,-65.086
1947.27,-65.795
1948.24,-64.782
1949.22,-65.528
1950.20,-65.281
1951.17,-66.503
1952.15,-65.321
1953.12,-65.474
1954.10,-65.505
1955.08,-64.462
1956.05,-65.380
1957.03,-65.552
1958.01,-64.801
1958.98,-65.013
1959.96,-65.615
1960.94,-65.517
1961.91,-66.028
1962.89,-65.157
1963.87,-66.175
1964.84,-65.138
1965.82,-65.432
1966.80,-66.412
1967.77,-65.582
1968.75,-66.629
1969.73,-66.298
1970.70,-67.097
1971.68,-65.716
1972.66,-65.082
1973.63,-65.550
1974.61,-65.501
1975.59,-66.063
1976.56,-66.310
1977.54,-67.487
1978.52,-66.646
1979.49,-64.789
1980.47,-65.756
1981.45,-65.436
1982.42,-66.708
1983.40,-66.808
1984.38,-66.667
1985.35,-65.545
1986.33,-66.485
1987.30,-65.798
1988.28,-66.049
1989.26,-65.546
1990.23,-64.453
1991.21,-66.652
1992.19,-66.306
1993.16,-65.885
1994.14,-66.045
1995.12,-65.968
1996.09,-66.241
1997.07,-66.720
1998.05,-66.619
1999.02,-65.809
2000.00,-66.192
2000.98,-66.699
2001.95,-66.774
2002.93,-67.174
2003.91,-66.387
2004.88,-66.795
2005.86,-66.538
2006.84,-65.755
2007.81,-66.100
2008.79,-65.879
2009.77,-65.275
2010.74,-65.170
2011.72,-66.902
2012.70,-66.629
2013.67,-65.755
2014.65,-67.891
2015.62,-66.375
2016.60,-65.638
2017.58,-65.578
2018.55,-66.615
2019.53,-67.049
2020.51,-66.191
2021.48,-65.877
2022.46,-67.430
2023.44,-67.784
2024.41,-67.937
2025.39,-66.743
2026.37,-66.378
2027.34,-65.972
2028.32,-66.716
2029.30,-66.023
2030.27,-66.396
2031.25,-66.137
2032.23,-67.212
2033.20,-66.803
2034.18,-67.122
2035.16,-65.849
2036.13,-65.922
2037.11,-65.870
2038.09,-66.514
2039.06,-67.177
2040.04,-66.016
2041.02,-66.466
2041.99,-66.806
2042.97,-67.497
2043.95,-66.933
2044.92,-66.822
2045.90,-66.752
2046.88,-68.088
2047.85,-66.319
2048.83,-65.229
2049.80,-65.787
2050.78,-66.845
2051.76,-67.235
2052.73,-65.617
2053.71,-67.652
2054.69,-65.621
2055.66,-65.629
2056.64,-66.098
2057.62,-66.261
2058.59,-67.432
2059.57,-66.750
2060.55,-66.703
2061.52,-66.693
2062.50,-66.309
2063.48,-65.650
2064.45,-66.731
2065.43,-66.243
2066.41,-66.311
2067.38,-66.834
2068.36,-66.063
2069.34,-66.545
2070.31,-66.429
2071.29,-67.240
2072.27,-66.573
2073.24,-66.287
2074.22,-65.043
2075.20,-66.267
2076.17,-65.501
2077.15,-66.201
2078.12,-65.447
2079.10,-66.370
2080.08,-66.203
2081.05,-66.655
2082.03,-67.207
2083.01,-67.920
2083.98,-66.983
2084.96,-66.372
2085.94,-66.683
2086.91,-68.339
2087.89,-65.840
2088.87,-65.687
2089.84,-65.386
2090.82,-66.333
2091.80,-66.429
2092.77,-66.533
2093.75,-66.465
2094.73,-65.095
2095.70,-64.774
2096.68,-65.976
2097.66,-66.595
2098.63,-65.735
2099.61,-65.061
2100.59,-65.023
2101.56,-65.676
2102.54,-65.438
2103.52,-65.543
2104.49,-65.556
2105.47,-67.107
2106.45,-66.687
2107.42,-65.954
2108.40,-65.684
2109.38,-65.193
2110.35,-66.023
2111.33,-65.355
2112.30,-65.646
2113.28,-65.641
2114.26,-63.887
2115.23,-65.034
2116.21,-64.464
2117.19,-64.843
2118.16,-64.391
2119.14,-65.690
2120.12,-65.588
2121.09,-65.979
2122.07,-65.308
2123.05,-65.017
2124.02,-65.742
2125.00,-66.626
2125.98,-64.880
2126.95,-65.353
2127.93,-65.075
2128.91,-64.912
2129.88,-64.762
2130.86,-66.002
2131.84,-65.858
2132.81,-65.803
2133.79,-65.901
2134.77,-65.657
2135.74,-66.067
2136.72,-65.628
2137.70,-66.011
2138.67,-64.943
2139.65,-65.806
2140.62,-65.485
2141.60,-65.276
2142.58,-64.502
2143.55,-64.366
2144.53,-65.822
2145.51,-65.856
2146.48,-64.626
2147.46,-64.174
2148.44,-63.930
2149.41,-64.271
2150.39,-65.180
2151.37,-66.251
2152.34,-65.003
2153.32,-64.113
2154.30,-64.099
2155.27,-65.212
2156.25,-63.943
2157.23,-63.325
2158.20,-64.622
2159.18,-65.036
2160.16,-64.342
2161.13,-63.822
2162.11,-64.281
2163.09,-64.833
2164.06,-64.743
2165.04,-64.835
2166.02,-65.011
2166.99,-64.716
2167.97,-64.471
2168.95,-63.778
2169.92,-63.955
2170.90,-64.072
2171.88,-64.350
2172.85,-64.845
2173.83,-64.141
2174.80,-64.612
2175.78,-65.224
2176.76,-64.254
2177.73,-62.616
2178.71,-63.866
2179.69,-63.794
2180.66,-65.073
2181.64,-64.143
2182.62,-64.064
2183.59,-64.645
2184.57,-63.404
2185.55,-62.930
2186.52,-63.741
2187.50,-64.708
2188.48,-63.606
2189.45,-62.823
2190.43,-63.709
2191.41,-63.624
2192.38,-61.943
2193.36,-63.346
2194.34,-64.017
2195.31,-63.525
2196.29,-64.267
2197.27,-62.477
2198.24,-62.926
2199.22,-62.890
2200.20,-62.902
2201.17,-63.276
2202.15,-63.488
2203.12,-63.008
2204.10,-62.589
2205.08,-63.023
2206.05,-62.708
2207.03,-62.010
2208.01,-62.608
2208.98,-62.302
2209.96,-61.583
2210.94,-63.294
2211.91,-62.190
2212.89,-62.311
2213.87,-60.771
2214.84,-61.695
2215.82,-61.914
2216.80,-62.707
2217.77,-62.565
2218.75,-61.785
2219.73,-62.358
2220.70,-61.918
2221.68,-61.686
2222.66,-62.403
2223.63,-61.155
2224.61,-61.058
2225.59,-61.307
2226.56,-60.993
2227.54,-61.614
2228.52,-60.808
2229.49,-61.296
2230.47,-61.274
2231.45,-60.823
2232.42,-61.402
2233.40,-61.712
2234.38,-61.710
2235.35,-60.609
2236.33,-60.734
2237.30,-61.310
2238.28,-61.654
2239.26,-60.894
2240.23,-60.411
2241.21,-59.539
2242.19,-61.174
2243.16,-61.636
2244.14,-60.260
2245.12,-59.893
2246.09,-61.382
2247.07,-59.829
2248.05,-60.055
2249.02,-59.373
2250.00,-58.325
2250.98,-59.406
2251.95,-59.281
2252.93,-60.242
2253.91,-58.624
2254.88,-59.107
2255.86,-59.477
2256.84,-59.034
2257.81,-60.396
2258.79,-59.827
2259.77,-60.653
2260.74,-59.238
2261.72,-58.034
2262.70,-58.745
2263.67,-58.677
2264.65,-59.233
2265.62,-58.663
2266.60,-59.893
2267.58,-57.975
2268.55,-58.238
2269.53,-57.904
2270.51,-56.926
2271.48,-57.646
2272.46,-57.102
2273.44,-57.208
2274.41,-58.295
2275.39,-57.664
2276.37,-57.075
2277.34,-57.965
2278.32,-57.421
2279.30,-57.146
2280.27,-57.143
2281.25,-57.609
2282.23,-56.556
2283.20,-57.074
2284.18,-56.303
2285.16,-56.705
2286.13,-55.139
2287.11,-56.110
2288.09,-56.169
2289.06,-56.881
2290.04,-55.991
2291.02,-56.139
2291.99,-55.315
2292.97,-54.707
2293.95,-56.393
2294.92,-55.887
2295.90,-56.076
2296.88,-55.353
2297.85,-54.896
2298.83,-56.068
2299.80,-55.270
2300.78,-55.958
2301.76,-54.721
2302.73,-55.514
2303.71,-54.858
2304.69,-55.205
2305.66,-53.358
2306.64,-54.155
2307.62,-54.291
2308.59,-54.542
2309.57,-53.322
2310.55,-54.300
2311.52,-52.643
2312.50,-52.764
2313.48,-54.099
2314.45,-52.173
2315.43,-52.779
2316.41,-52.384
2317.38,-52.679
2318.36,-52.621
2319.34,-53.234
2320.31,-51.306
2321.29,-51.599
2322.27,-51.787
2323.24,-51.012
2324.22,-51.474
2325.20,-51.940
2326.17,-50.742
2327.15,-50.158
2328.12,-51.087
2329.10,-49.995
2330.08,-49.612
2331.05,-48.661
2332.03,-50.416
2333.01,-50.680
2333.98,-50.654
2334.96,-50.226
2335.94,-49.245
2336.91,-48.846
2337.89,-48.739
2338.87,-48.907
2339.84,-49.092
2340.82,-48.501
2341.80,-46.164
2342.77,-46.844
2343.75,-48.084
2344.73,-48.761
2345.70,-47.992
2346.68,-48.092
2347.66,-47.237
2348.63,-46.317
2349.61,-46.973
2350.59,-46.667
2351.56,-46.896
2352.54,-46.142
2353.52,-46.494
2354.49,-46.416
2355.47,-45.665
2356.45,-46.557
2357.42,-46.916
2358.40,-45.750
2359.38,-47.884
2360.35,-45.021
2361.33,-45.745
2362.30,-44.789
2363.28,-45.880
2364.26,-45.477
2365.23,-45.898
2366.21,-46.004
2367.19,-46.774
2368.16,-46.841
2369.14,-46.059
2370.12,-46.037
2371.09,-46.131
2372.07,-46.544
2373.05,-46.479
2374.02,-45.783
2375.00,-46.927
2375.98,-47.636
2376.95,-46.681
2377.93,-46.708
2378.91,-47.967
2379.88,-47.227
2380.86,-46.957
2381.84,-47.008
2382.81,-46.818
2383.79,-47.882
2384.77,-48.221
2385.74,-48.362
2386.72,-48.499
2387.70,-47.992
2388.67,-48.982
2389.65,-48.291
2390.62,-48.695
2391.60,-49.391
2392.58,-49.524
2393.55,-49.557
2394.53,-51.156
2395.51,-49.147
2396.48,-50.178
2397.46,-49.904
2398.44,-50.820
2399.41,-50.675
2400.39,-49.785
2401.37,-51.829
2402.34,-50.088
2403.32,-51.483
2404.30,-51.836
2405.27,-51.378
2406.25,-50.666
2407.23,-51.636
2408.20,-50.886
2409.18,-52.434
2410.16,-50.269
2411.13,-51.794
2412.11,-51.503
2413.09,-51.438
2414.06,-52.433
2415.04,-52.834
2416.02,-53.133
2416.99,-53.402
2417.97,-53.392
2418.95,-53.403
2419.92,-53.956
2420.90,-52.331
2421.88,-52.326
2422.85,-53.415
2423.83,-52.731
2424.80,-54.276
2425.78,-52.591
2426.76,-53.197
2427.73,-53.131
2428.71,-54.548
2429.69,-53.741
2430.66,-53.944
2431.64,-54.120
2432.62,-54.235
2433.59,-55.049
2434.57,-54.415
2435.55,-54.133
2436.52,-53.366
2437.50,-55.622
2438.48,-55.159
2439.45,-54.224
2440.43,-55.304
2441.41,-55.661
2442.38,-55.004
2443.36,-54.042
2444.34,-54.582
2445.31,-55.591
2446.29,-55.949
2447.27,-54.169
2448.24,-55.137
2449.22,-56.001
2450.20,-56.028
2451.17,-55.601
2452.15,-56.192
2453.12,-56.105
2454.10,-56.797
2455.08,-54.998
2456.05,-56.969
2457.03,-56.546
2458.01,-56.036
2458.98,-55.637
2459.96,-56.838
2460.94,-56.588
2461.91,-55.461
2462.89,-55.864
2463.87,-56.446
2464.84,-57.351
2465.82,-55.841
2466.80,-55.760
2467.77,-56.644
2468.75,-56.582
2469.73,-56.923
2470.70,-57.205
2471.68,-57.069
2472.66,-57.731
2473.63,-56.852
2474.61,-56.548
2475.59,-56.380
2476.56,-57.247
2477.54,-57.526
2478.52,-57.102
2479.49,-57.898
2480.47,-57.049
2481.45,-57.887
2482.42,-57.286
2483.40,-56.873
2484.38,-56.857
2485.35,-56.546
2486.33,-56.995
2487.30,-57.916
2488.28,-58.087
2489.26,-58.383
2490.23,-57.399
2491.21,-57.743
2492.19,-57.741
2493.16,-57.692
2494.14,-58.011
2495.12,-58.596
2496.09,-57.819
2497.07,-57.890
2498.05,-58.200
2499.02,-58.880
2500.00,-57.757
2500.98,-57.462
2501.95,-57.837
2502.93,-57.663
2503.91,-57.523
2504.88,-57.074
2505.86,-58.759
2506.84,-58.643
2507.81,-58.962
2508.79,-58.919
2509.77,-58.289
2510.74,-58.796
2511.72,-58.843
2512.70,-58.341
2513.67,-58.433
2514.65,-57.676
2515.62,-58.952
2516.60,-58.062
2517.58,-58.277
2518.55,-57.982
2519.53,-59.620
2520.51,-58.790
2521.48,-58.138
2522.46,-59.145
2523.44,-59.135
2524.41,-58.554
2525.39,-59.727
2526.37,-60.293
2527.34,-58.691
2528.32,-58.586
2529.30,-60.270
2530.27,-58.648
2531.25,-58.395
2532.23,-57.781
2533.20,-58.196
2534.18,-58.533
2535.16,-59.132
2536.13,-60.315
2537.11,-60.183
2538.09,-59.046
2539.06,-59.045
2540.04,-59.314
2541.02,-58.818
2541.99,-58.385
2542.97,-60.069
2543.95,-59.351
2544.92,-58.529
2545.90,-59.749
2546.88,-58.794
2547.85,-58.343
2548.83,-58.851
2549.80,-59.118
2550.78,-58.582
2551.76,-58.654
2552.73,-59.520
2553.71,-59.067
2554.69,-59.490
2555.66,-59.579
2556.64,-59.024
2557.62,-59.053
2558.59,-58.958
2559.57,-58.950
2560.55,-58.315
2561.52,-59.870
2562.50,-60.152
2563.48,-59.577
2564.45,-59.115
2565.43,-58.731
2566.41,-59.705
2567.38,-59.818
2568.36,-59.111
2569.34,-59.487
2570.31,-58.160
2571.29,-58.668
2572.27,-57.970
2573.24,-58.890
2574.22,-59.598
2575.20,-59.606
2576.17,-60.602
2577.15,-59.537
2578.12,-58.356
2579.10,-58.436
2580.08,-58.740
2581.05,-58.563
2582.03,-59.574
2583.01,-59.012
2583.98,-60.125
2584.96,-58.703
2585.94,-59.523
2586.91,-59.407
2587.89,-60.113
2588.87,-59.394
2589.84,-59.027
2590.82,-59.899
2591.80,-59.434
2592.77,-58.602
2593.75,-58.754
2594.73,-59.091
2595.70,-60.048
2596.68,-59.647
2597.66,-59.153
2598.63,-58.657
2599.61,-60.082
2600.59,-59.428
2601.56,-58.988
2602.54,-58.924
2603.52,-58.838
2604.49,-58.669
2605.47,-59.861
2606.45,-59.970
2607.42,-58.555
2608.40,-59.210
2609.38,-58.276
2610.35,-59.681
2611.33,-59.432
2612.30,-60.363
2613.28,-59.879
2614.26,-58.688
2615.23,-58.725
2616.21,-57.952
2617.19,-59.337
2618.16,-59.762
2619.14,-59.873
2620.12,-59.645
2621.09,-59.056
2622.07,-59.189
2623.05,-59.085
2624.02,-58.930
2625.00,-59.060
2625.98,-58.533
2626.95,-59.394
2627.93,-58.837
2628.91,-59.218
2629.88,-59.296
2630.86,-59.115
2631.84,-58.889
2632.81,-58.278
2633.79,-58.783
2634.77,-59.631
2635.74,-59.061
2636.72,-59.586
2637.70,-59.690
2638.67,-58.492
2639.65,-57.498
2640.62,-57.771
2641.60,-58.435
2642.58,-58.257
2643.55,-59.188
2644.53,-59.719
2645.51,-60.379
2646.48,-59.183
2647.46,-58.877
2648.44,-57.729
2649.41,-57.971
2650.39,-59.416
2651.37,-58.238
2652.34,-58.666
2653.32,-58.691
2654.30,-58.642
2655.27,-58.367
2656.25,-58.565
2657.23,-59.177
2658.20,-59.263
2659.18,-58.418
2660.16,-58.025
2661.13,-59.317
2662.11,-58.295
2663.09,-59.079
2664.06,-58.255
2665.04,-58.199
2666.02,-57.941
2666.99,-58.520
2667.97,-58.870
2668.95,-59.518
2669.92,-59.441
2670.90,-58.976
2671.88,-58.827
2672.85,-58.127
2673.83,-58.520
2674.80,-58.039
2675.78,-59.156
2676.76,-58.353
2677.73,-57.396
2678.71,-58.540
2679.69,-58.344
2680.66,-57.043
2681.64,-57.605
2682.62,-59.108
2683.59,-57.311
2684.57,-57.717
2685.55,-57.761
2686.52,-57.992
2687.50,-56.713
2688.48,-58.074
2689.45,-58.268
2690.43,-58.021
2691.41,-58.336
2692.38,-58.038
2693.36,-57.611
2694.34,-57.751
2695.31,-58.412
2696.29,-57.512
2697.27,-56.521
2698.24,-57.490
2699.22,-57.684
2700.20,-57.850
2701.17,-57.870
2702.15,-57.872
2703.12,-56.563
2704.10,-57.401
2705.08,-57.404
2706.05,-56.792
2707.03,-56.847
2708.01,-56.885
2708.98,-57.886
2709.96,-57.013
2710.94,-57.947
2711.91,-57.134
2712.89,-57.550
2713.87,-57.993
2714.84,-57.884
2715.82,-57.396
2716.80,-57.820
2717.77,-56.957
2718.75,-57.110
2719.73,-57.572
2720.70,-57.770
2721.68,-57.022
2722.66,-56.192
2723.63,-57.177
2724.61,-57.217
2725.59,-56.214
2726.56,-56.263
2727.54,-57.421
2728.52,-56.886
2729.49,-57.049
2730.47,-56.826
2731.45,-55.700
2732.42,-56.200
2733.40,-56.450
2734.38,-56.682
2735.35,-57.738
2736.33,-57.105
2737.30,-56.412
2738.28,-56.721
2739.26,-56.595
2740.23,-56.356
2741.21,-55.423
2742.19,-55.750
2743.16,-55.476
2744.14,-55.056
2745.12,-56.336
2746.09,-56.824
2747.07,-55.894
2748.05,-55.827
2749.02,-55.405
2750.00,-54.675
2750.98,-56.901
2751.95,-55.534
2752.93,-55.352
2753.91,-55.233
2754.88,-55.247
2755.86,-54.865
2756.84,-55.189
2757.81,-54.779
2758.79,-56.121
2759.77,-55.526
2760.74,-55.848
2761.72,-55.554
2762.70,-54.617
2763.67,-54.918
2764.65,-55.656
2765.62,-54.499
2766.60,-54.778
2767.58,-55.528
2768.55,-54.654
2769.53,-55.161
2770.51,-55.605
2771.48,-54.396
2772.46,-54.727
2773.44,-54.354
2774.41,-54.549
2775.39,-54.431
2776.37,-54.520
2777.34,-55.169
2778.32,-54.601
2779.30,-54.612
2780.27,-55.284
2781.25,-53.942
2782.23,-55.606
2783.20,-53.544
2784.18,-53.670
2785.16,-54.220
2786.13,-53.878
2787.11,-54.029
2788.09,-54.901
2789.06,-53.017
2790.04,-53.441
2791.02,-53.806
2791.99,-53.154
2792.97,-53.281
2793.95,-54.067
2794.92,-53.876
2795.90,-52.152
2796.88,-52.972
2797.85,-52.541
2798.83,-52.250
2799.80,-53.586
2800.78,-54.058
2801.76,-54.361
2802.73,-52.402
2803.71,-53.369
2804.69,-52.415
2805.66,-52.320
2806.64,-53.020
2807.62,-52.406
2808.59,-52.797
2809.57,-52.872
2810.55,-52.975
2811.52,-50.916
2812.50,-52.811
2813.48,-51.600
2814.45,-52.518
2815.43,-51.331
2816.41,-52.493
2817.38,-51.755
