Frequency (Hz),FFT Magnitude (dB)
1458.01,-62.661
1458.98,-62.299
1459.96,-62.279
1460.94,-62.777
1461.91,-62.796
1462.89,-62.602
1463.87,-62.187
1464.84,-62.672
1465.82,-63.649
1466.80,-62.796
1467.77,-62.266
1468.75,-63.425
1469.73,-62.817
1470.70,-62.401
1471.68,-63.778
1472.66,-63.670
1473.63,-63.479
1474.61,-63.951
1475.59,-63.718
1476.56,-63.295
1477.54,-62.846
1478.52,-64.507
1479.49,-64.726
1480.47,-64.170
1481.45,-64.551
1482.42,-63.825
1483.40,-64.217
1484.38,-63.165
1485.35,-64.017
1486.33,-64.465
1487.30,-65.219
1488.28,-64.798
1489.26,-63.640
1490.23,-65.463
1491.21,-64.171
1492.19,-64.324
1493.16,-66.069
1494.14,-63.836
1495.12,-64.575
1496.09,-66.382
1497.07,-65.354
1498.05,-65.699
1499.02,-65.274
1500.00,-64.932
1500.98,-64.514
1501.95,-65.799
1502.93,-65.286
1503.91,-65.513
1504.88,-65.165
1505.86,-65.333
1506.84,-65.599
1507.81,-64.309
1508.79,-65.511
1509.77,-66.879
1510.74,-65.875
1511.72,-65.247
1512.70,-64.780
1513.67,-65.078
1514.65,-66.502
1515.62,-65.168
1516.60,-65.202
1517.58,-65.449
1518.55,-66.201
1519.53,-64.762
1520.51,-65.590
1521.48,-64.740
1522.46,-65.403
1523.44,-66.240
1524.41,-65.852
1525.39,-65.546
1526.37,-65.176
1527.34,-66.574
1528.32,-64.828
1529.30,-65.621
1530.27,-66.783
1531.25,-65.808
1532.23,-66.397
1533.20,-65.662
1534.18,-66.543
1535.16,-65.081
1536.13,-64.762
1537.11,-65.440
1538.09,-65.553
1539.06,-66.270
1540.04,-65.380
1541.02,-66.910
1541.99,-66.122
1542.97,-65.952
1543.95,-65.022
1544.92,-66.435
1545.90,-66.963
1546.88,-66.636
1547.85,-66.411
1548.83,-66.920
1549.80,-67.091
1550.78,-65.812
1551.76,-65.959
1552.73,-66.571
1553.71,-66.791
1554.69,-67.000
1555.66,-66.949
1556.64,-66.299
1557.62,-67.248
1558.59,-65.293
1559.57,-66.784
1560.55,-67.050
1561.52,-68.843
1562.50,-67.665
1563.48,-67.299
1564.45,-67.024
1565.43,-64.919
1566.41,-65.974
1567.38,-67.237
1568.36,-68.415
1569.34,-66.708
1570.31,-66.771
1571.29,-67.108
1572.27,-67.278
1573.24,-66.936
1574.22,-67.309
1575.20,-67.785
1576.17,-66.613
1577.15,-66.373
1578.12,-67.196
1579.10,-67.180
1580.08,-66.320
1581.05,-65.028
1582.03,-65.705
1583.01,-66.209
1583.98,-65.615
1584.96,-66.459
1585.94,-67.191
1586.91,-66.962
1587.89,-66.693
1588.87,-66.416
1589.84,-66.925
1590.82,-67.642
1591.80,-65.860
1592.77,-66.424
1593.75,-66.727
1594.73,-67.312
1595.70,-66.187
1596.68,-67.847
1597.66,-66.832
1598.63,-66.591
1599.61,-66.945
1600.59,-66.689
1601.56,-66.043
1602.54,-65.872
1603.52,-67.610
1604.49,-67.781
1605.47,-65.559
1606.45,-67.264
1607.42,-66.395
1608.40,-67.426
1609.38,-66.223
1610.35,-66.366
1611.33,-67.102
1612.30,-66.692
1613.28,-66.780
1614.26,-67.742
1615.23,-66.945
1616.21,-66.458
1617.19,-66.062
1618.16,-67.235
1619.14,-67.292
1620.12,-67.976
1621.09,-67.301
1622.07,-66.930
1623.05,-67.589
1624.02,-66.417
1625.00,-66.798
1625.98,-65.915
1626.95,-66.077
1627.93,-66.286
1628.91,-66.158
1629.88,-66.606
1630.86,-65.094
1631.84,-65.101
1632.81,-66.661
1633.79,-67.140
1634.77,-66.616
1635.74,-66.265
1636.72,-65.422
1637.70,-66.161
1638.67,-66.467
1639.65,-67.456
1640.62,-66.920
1641.60,-65.843
1642.58,-66.566
1643.55,-65.211
1644.53,-66.520
1645.51,-65.859
1646.48,-67.138
1647.46,-65.669
1648.44,-65.979
1649.41,-65.770
1650.39,-65.858
1651.37,-65.811
1652.34,-67.183
1653.32,-65.633
1654.30,-65.286
1655.27,-66.087
1656.25,-64.145
1657.23,-64.678
1658.20,-65.861
1659.18,-65.859
1660.16,-65.607
1661.13,-65.434
1662.11,-66.797
1663.09,-66.726
1664.06,-66.596
1665.04,-65.330
1666.02,-65.747
1666.99,-66.201
1667.97,-64.911
1668.95,-65.494
1669.92,-65.535
1670.90,-66.329
1671.88,-65.076
1672.85,-64.707
1673.83,-65.364
1674.80,-65.635
1675.78,-66.029
1676.76,-64.874
1677.73,-64.764
1678.71,-65.910
1679.69,-64.603
1680.66,-65.410
1681.64,-65.285
1682.62,-64.957
1683.59,-66.102
1684.57,-65.437
1685.55,-64.372
1686.52,-65.538
1687.50,-63.688
1688.48,-64.296
1689.45,-64.991
1690.43,-65.424
1691.41,-65.119
1692.38,-65.386
1693.36,-64.870
1694.34,-65.126
1695.31,-65.385
1696.29,-66.161
1697.27,-65.312
1698.24,-64.442
1699.22,-63.530
1700.20,-65.120
1701.17,-63.532
1702.15,-64.378
1703.12,-64.058
1704.10,-63.886
1705.08,-63.261
1706.05,-63.008
1707.03,-63.574
1708.01,-63.678
1708.98,-63.035
1709.96,-63.256
1710.94,-61.739
1711.91,-63.858
1712.89,-63.821
1713.87,-63.267
1714.84,-62.411
1715.82,-62.786
1716.80,-63.202
1717.77,-63.924
1718.75,-63.793
1719.73,-62.135
1720.70,-63.229
1721.68,-63.971
1722.66,-62.731
1723.63,-62.311
1724.61,-62.827
1725.59,-63.727
1726.56,-63.460
1727.54,-62.963
1728.52,-62.210
1729.49,-62.199
1730.47,-62.333
1731.45,-62.982
1732.42,-61.795
1733.40,-61.817
1734.38,-62.615
1735.35,-62.467
1736.33,-62.022
1737.30,-60.776
1738.28,-61.199
1739.26,-61.248
1740.23,-61.720
1741.21,-62.180
1742.19,-61.056
1743.16,-61.244
1744.14,-61.254
1745.12,-61.447
1746.09,-62.362
1747.07,-60.645
1748.05,-61.053
1749.02,-62.451
1750.00,-61.046
1750.98,-60.848
1751.95,-60.715
1752.93,-60.683
1753.91,-60.064
1754.88,-61.315
1755.86,-59.569
1756.84,-59.607
1757.81,-59.667
1758.79,-60.354
1759.77,-60.261
1760.74,-60.895
1761.72,-60.459
1762.70,-59.752
1763.67,-58.798
1764.65,-58.954
1765.62,-58.718
1766.60,-59.449
1767.58,-58.776
1768.55,-58.619
1769.53,-58.377
1770.51,-58.820
1771.48,-58.737
1772.46,-57.435
1773.44,-57.798
1774.41,-57.724
1775.39,-57.509
1776.37,-57.945
1777.34,-58.547
1778.32,-58.133
1779.30,-56.691
1780.27,-58.833
1781.25,-58.512
1782.23,-57.759
1783.20,-56.163
1784.18,-55.760
1785.16,-55.416
1786.13,-56.057
1787.11,-55.187
1788.09,-55.284
1789.06,-54.904
1790.04,-55.674
1791.02,-55.548
1791.99,-55.368
1792.97,-54.674
1793.95,-55.520
1794.92,-54.982
1795.90,-56.365
1796.88,-54.146
1797.85,-54.058
1798.83,-54.952
1799.80,-54.271
1800.78,-54.004
1801.76,-54.489
1802.73,-53.881
1803.71,-52.517
1804.69,-53.210
1805.66,-52.226
1806.64,-52.290
1807.62,-52.231
1808.59,-51.181
1809.57,-52.374
1810.55,-51.250
1811.52,-51.514
1812.50,-50.706
1813.48,-51.228
1814.45,-48.927
1815.43,-49.365
1816.41,-51.071
1817.38,-50.494
1818.36,-49.643
1819.34,-49.910
1820.31,-48.969
1821.29,-49.067
1822.27,-49.204
1823.24,-49.134
1824.22,-49.735
1825.20,-48.545
1826.17,-49.081
1827.15,-48.400
1828.12,-47.595
1829.10,-46.655
1830.08,-47.922
1831.05,-47.148
1832.03,-46.437
1833.01,-48.023
1833.98,-46.859
1834.96,-46.414
1835.94,-45.839
1836.91,-46.760
1837.89,-46.786
1838.87,-45.978
1839.84,-46.326
1840.82,-46.807
1841.80,-47.730
1842.77,-47.486
1843.75,-46.942
1844.73,-46.943
1845.70,-48.469
1846.68,-47.281
1847.66,-47.753
1848.63,-49.312
1849.61,-48.825
1850.59,-49.024
1851.56,-48.008
1852.54,-49.754
1853.52,-49.436
1854.49,-49.038
1855.47,-49.240
1856.45,-51.066
1857.42,-50.396
1858.40,-49.837
1859.38,-50.175
1860.35,-51.158
1861.33,-51.189
1862.30,-51.750
1863.28,-51.032
1864.26,-52.726
1865.23,-50.301
1866.21,-51.452
1867.19,-51.819
1868.16,-52.160
1869.14,-52.653
1870.12,-52.673
1871.09,-54.050
1872.07,-52.188
1873.05,-53.167
1874.02,-51.949
1875.00,-53.943
1875.98,-54.968
1876.95,-53.425
1877.93,-53.882
1878.91,-54.478
1879.88,-54.973
1880.86,-54.556
1881.84,-54.857
1882.81,-54.829
1883.79,-54.896
1884.77,-55.265
1885.74,-55.902
1886.72,-55.369
1887.70,-56.900
1888.67,-56.685
1889.65,-54.636
1890.62,-55.876
1891.60,-56.452
1892.58,-55.099
1893.55,-57.532
1894.53,-56.295
1895.51,-55.425
1896.48,-57.667
1897.46,-57.157
1898.44,-56.724
1899.41,-57.842
1900.39,-56.521
1901.37,-56.570
1902.34,-57.509
1903.32,-56.735
1904.30,-57.757
1905.27,-58.167
1906.25,-56.667
1907.23,-57.392
1908.20,-57.074
1909.18,-57.539
1910.16,-56.576
1911.13,-57.814
1912.11,-58.574
1913.09,-58.643
1914.06,-58.547
1915.04,-57.402
1916.02,-58.094
1916.99,-58.475
1917.97,-58.183
1918.95,-58.563
1919.92,-57.648
1920.90,-59.423
1921.88,-59.336
1922.85,-58.693
1923.83,-59.273
1924.80,-59.262
1925.78,-58.466
1926.76,-58.667
1927.73,-58.821
1928.71,-59.191
1929.69,-59.243
1930.66,-59.976
1931.64,-58.950
1932.62,-59.572
1933.59,-58.190
1934.57,-59.466
1935.55,-59.587
1936.52,-60.098
1937.50,-59.081
1938.48,-60.098
1939.45,-59.569
1940.43,-60.169
1941.41,-60.697
1942.38,-60.907
1943.36,-60.012
1944.34,-60.590
1945.31,-60.431
1946.29,-59.868
1947.27,-59.663
1948.24,-60.811
1949.22,-60.509
1950.20,-60.080
1951.17,-60.985
1952.15,-60.334
1953.12,-59.726
1954.10,-60.755
1955.08,-60.165
1956.05,-61.603
1957.03,-60.087
1958.01,-60.657
1958.98,-59.936
1959.96,-59.929
1960.94,-60.550
1961.91,-60.681
1962.89,-61.199
1963.87,-60.613
1964.84,-60.617
1965.82,-61.675
1966.80,-61.435
1967.77,-60.440
1968.75,-60.786
1969.73,-60.597
1970.70,-62.111
1971.68,-60.430
1972.66,-61.107
1973.63,-61.309
1974.61,-61.242
1975.59,-61.813
1976.56,-61.284
1977.54,-60.959
1978.52,-60.521
1979.49,-62.170
1980.47,-60.321
1981.45,-60.931
1982.42,-60.424
1983.40,-61.511
1984.38,-60.582
1985.35,-61.217
1986.33,-61.528
1987.30,-61.581
1988.28,-61.125
1989.26,-59.969
1990.23,-62.310
1991.21,-62.626
1992.19,-63.065
1993.16,-62.497
1994.14,-61.230
1995.12,-61.404
1996.09,-62.055
1997.07,-61.529
1998.05,-61.987
1999.02,-62.818
2000.00,-62.014
2000.98,-62.113
2001.95,-61.477
2002.93,-61.347
2003.91,-62.345
2004.88,-62.541
2005.86,-61.035
2006.84,-62.402
2007.81,-61.833
2008.79,-61.830
2009.77,-62.582
2010.74,-60.777
2011.72,-60.947
2012.70,-60.595
2013.67,-62.318
2014.65,-62.010
2015.62,-62.668
2016.60,-61.922
2017.58,-61.662
2018.55,-62.047
2019.53,-61.522
2020.51,-61.783
2021.48,-62.093
2022.46,-62.039
2023.44,-61.795
2024.41,-61.021
2025.39,-61.919
2026.37,-62.050
2027.34,-61.023
2028.32,-61.691
2029.30,-61.287
2030.27,-62.016
2031.25,-62.425
2032.23,-62.149
2033.20,-61.944
2034.18,-61.911
2035.16,-62.315
2036.13,-60.373
2037.11,-62.608
2038.09,-62.640
2039.06,-62.675
2040.04,-62.375
2041.02,-63.876
2041.99,-61.886
2042.97,-62.721
2043.95,-61.614
2044.92,-61.449
2045.90,-61.537
2046.88,-62.351
2047.85,-61.267
2048.83,-61.240
2049.80,-62.843
2050.78,-62.111
2051.76,-62.233
2052.73,-63.102
2053.71,-61.928
2054.69,-61.042
2055.66,-61.537
2056.64,-61.665
2057.62,-61.722
2058.59,-61.377
2059.57,-61.488
2060.55,-61.628
2061.52,-61.766
2062.50,-61.610
2063.48,-60.491
2064.45,-60.702
2065.43,-61.321
2066.41,-62.537
2067.38,-61.425
2068.36,-61.903
2069.34,-61.933
2070.31,-60.590
2071.29,-61.754
2072.27,-60.626
2073.24,-60.923
2074.22,-60.450
2075.20,-62.929
2076.17,-61.682
2077.15,-61.271
2078.12,-60.667
2079.10,-60.998
2080.08,-60.877
2081.05,-61.946
2082.03,-61.344
2083.01,-62.052
2083.98,-60.479
2084.96,-61.627
2085.94,-60.414
2086.91,-60.707
2087.89,-61.170
2088.87,-60.333
2089.84,-62.057
2090.82,-62.045
2091.80,-60.570
2092.77,-61.777
2093.75,-61.254
2094.73,-62.503
2095.70,-60.662
2096.68,-60.712
2097.66,-61.198
2098.63,-59.173
2099.61,-60.062
2100.59,-60.625
2101.56,-61.293
2102.54,-61.268
2103.52,-61.344
2104.49,-60.043
2105.47,-60.108
2106.45,-62.080
2107.42,-61.176
2108.40,-60.301
2109.38,-60.138
2110.35,-60.208
2111.33,-60.310
2112.30,-60.350
2113.28,-60.922
2114.26,-60.186
2115.23,-60.532
2116.21,-60.497
2117.19,-59.723
2118.16,-59.381
2119.14,-60.189
2120.12,-60.466
2121.09,-61.215
2122.07,-60.083
2123.05,-59.240
2124.02,-61.092
2125.00,-60.048
2125.98,-60.279
2126.95,-60.716
2127.93,-59.835
2128.91,-59.991
2129.88,-60.923
2130.86,-60.644
2131.84,-60.479
2132.81,-60.567
2133.79,-59.717
2134.77,-59.205
2135.74,-59.355
2136.72,-58.921
2137.70,-60.347
2138.67,-59.605
2139.65,-60.135
2140.62,-59.661
2141.60,-58.890
2142.58,-58.842
2143.55,-59.303
2144.53,-59.319
2145.51,-59.034
2146.48,-58.407
2147.46,-59.565
2148.44,-57.891
2149.41,-59.256
2150.39,-58.887
2151.37,-58.054
2152.34,-58.611
2153.32,-59.393
2154.30,-59.892
2155.27,-58.602
2156.25,-58.747
2157.23,-58.835
2158.20,-58.974
2159.18,-58.495
2160.16,-57.947
2161.13,-59.419
2162.11,-59.777
2163.09,-57.758
2164.06,-58.474
2165.04,-58.874
2166.02,-58.031
2166.99,-58.197
2167.97,-58.377
2168.95,-58.995
2169.92,-57.426
2170.90,-57.903
2171.88,-58.424
2172.85,-58.753
2173.83,-57.105
2174.80,-56.716
2175.78,-57.332
2176.76,-57.899
2177.73,-58.144
2178.71,-57.524
2179.69,-57.164
2180.66,-56.869
2181.64,-56.772
2182.62,-57.134
2183.59,-57.155
2184.57,-56.745
2185.55,-56.235
2186.52,-57.821
2187.50,-56.134
2188.48,-56.808
2189.45,-58.061
2190.43,-56.056
2191.41,-56.468
2192.38,-56.561
2193.36,-56.080
2194.34,-56.150
2195.31,-55.670
2196.29,-55.925
2197.27,-55.716
2198.24,-55.387
2199.22,-55.247
2200.20,-56.016
2201.17,-56.233
2202.15,-55.961
2203.12,-54.920
2204.10,-55.864
2205.08,-55.364
2206.05,-54.001
2207.03,-53.705
2208.01,-55.298
2208.98,-54.477
2209.96,-56.037
2210.94,-54.888
2211.91,-54.436
2212.89,-54.779
2213.87,-53.999
2214.84,-54.693
2215.82,-54.104
2216.80,-53.754
2217.77,-53.392
2218.75,-52.044
2219.73,-53.569
2220.70,-53.575
2221.68,-53.331
2222.66,-53.013
2223.63,-52.220
2224.61,-52.928
2225.59,-51.968
2226.56,-52.735
2227.54,-52.208
2228.52,-51.346
2229.49,-52.828
2230.47,-51.777
2231.45,-51.904
2232.42,-50.886
2233.40,-51.955
2234.38,-51.363
2235.35,-52.129
2236.33,-50.844
2237.30,-51.245
2238.28,-50.329
2239.26,-49.948
2240.23,-50.143
2241.21,-49.899
2242.19,-51.187
2243.16,-50.274
2244.14,-49.862
2245.12,-47.895
2246.09,-48.177
2247.07,-49.282
2248.05,-48.240
2249.02,-48.330
2250.00,-48.220
2250.98,-48.005
2251.95,-47.082
2252.93,-47.831
2253.91,-47.571
2254.88,-47.866
2255.86,-47.420
2256.84,-46.083
2257.81,-47.634
2258.79,-46.281
2259.77,-47.695
2260.74,-46.795
2261.72,-46.048
2262.70,-46.320
2263.67,-45.034
2264.65,-45.284
2265.62,-44.639
2266.60,-45.044
2267.58,-45.237
2268.55,-44.060
2269.53,-44.482
2270.51,-44.486
2271.48,-44.548
2272.46,-43.986
2273.44,-44.146
2274.41,-43.064
2275.39,-43.375
2276.37,-43.519
2277.34,-43.196
2278.32,-43.128
2279.30,-43.047
2280.27,-42.596
2281.25,-43.293
2282.23,-42.859
2283.20,-42.828
2284.18,-43.257
2285.16,-42.818
2286.13,-43.085
2287.11,-41.188
2288.09,-41.756
2289.06,-41.394
2290.04,-42.546
2291.02,-43.983
2291.99,-42.952
2292.97,-42.939
2293.95,-43.629
2294.92,-43.439
2295.90,-43.310
2296.88,-42.933
2297.85,-43.999
2298.83,-45.855
2299.80,-45.228
2300.78,-44.868
2301.76,-44.826
2302.73,-45.794
2303.71,-44.012
2304.69,-45.482
2305.66,-45.485
2306.64,-43.789
2307.62,-45.136
2308.59,-44.711
2309.57,-45.468
2310.55,-45.811
2311.52,-46.212
2312.50,-46.863
2313.48,-46.635
2314.45,-46.807
2315.43,-46.409
2316.41,-45.947
2317.38,-47.415
2318.36,-47.955
2319.34,-47.846
2320.31,-48.495
2321.29,-49.987
2322.27,-48.222
2323.24,-49.215
2324.22,-47.892
2325.20,-47.470
2326.17,-47.556
2327.15,-48.354
2328.12,-47.635
2329.10,-48.040
2330.08,-48.153
2331.05,-49.568
2332.03,-49.376
2333.01,-49.644
2333.98,-49.783
2334.96,-50.256
2335.94,-50.704
2336.91,-50.697
2337.89,-50.259
2338.87,-49.780
2339.84,-51.110
2340.82,-50.387
2341.80,-50.584
2342.77,-50.718
2343.75,-50.186
2344.73,-50.118
2345.70,-50.560
2346.68,-51.103
2347.66,-50.289
2348.63,-50.954
2349.61,-51.342
2350.59,-51.072
2351.56,-51.431
2352.54,-51.392
2353.52,-52.201
2354.49,-52.697
2355.47,-50.784
2356.45,-52.491
2357.42,-52.463
2358.40,-51.669
2359.38,-51.457
2360.35,-52.432
2361.33,-52.305
2362.30,-53.148
2363.28,-53.761
2364.26,-52.200
2365.23,-51.175
2366.21,-53.399
2367.19,-52.484
2368.16,-53.561
2369.14,-52.699
2370.12,-53.185
2371.09,-52.400
2372.07,-52.855
2373.05,-53.519
2374.02,-53.113
2375.00,-53.244
2375.98,-52.656
2376.95,-51.658
2377.93,-52.045
2378.91,-52.638
2379.88,-54.334
2380.86,-54.371
2381.84,-52.918
2382.81,-53.396
2383.79,-53.901
2384.77,-54.226
2385.74,-54.546
2386.72,-52.884
2387.70,-53.617
2388.67,-53.121
2389.65,-53.140
2390.62,-53.219
2391.60,-53.941
2392.58,-54.294
2393.55,-54.451
2394.53,-53.279
2395.51,-53.722
2396.48,-54.110
2397.46,-54.469
2398.44,-54.067
2399.41,-55.297
2400.39,-54.151
2401.37,-56.091
2402.34,-54.762
2403.32,-54.061
2404.30,-54.588
2405.27,-54.465
2406.25,-54.240
2407.23,-55.410
2408.20,-54.327
2409.18,-55.602
2410.16,-54.701
2411.13,-54.419
2412.11,-54.853
2413.09,-54.229
2414.06,-53.899
2415.04,-54.498
2416.02,-55.260
2416.99,-54.480
2417.97,-54.753
2418.95,-53.832
2419.92,-55.178
2420.90,-54.162
2421.88,-54.108
2422.85,-53.954
2423.83,-54.329
2424.80,-55.515
2425.78,-54.912
2426.76,-54.536
2427.73,-54.679
2428.71,-55.232
2429.69,-55.389
2430.66,-55.555
2431.64,-55.275
2432.62,-56.561
2433.59,-55.068
2434.57,-55.379
2435.55,-53.960
2436.52,-54.851
2437.50,-54.093
2438.48,-55.171
2439.45,-55.589
2440.43,-55.993
2441.41,-54.522
2442.38,-54.705
2443.36,-54.021
2444.34,-55.490
2445.31,-55.446
2446.29,-55.641
2447.27,-55.100
2448.24,-55.255
2449.22,-55.957
2450.20,-54.768
2451.17,-55.183
2452.15,-55.437
2453.12,-55.225
2454.10,-55.191
2455.08,-56.555
2456.05,-55.405
2457.03,-54.313
2458.01,-56.195
2458.98,-55.535
2459.96,-55.031
2460.94,-55.040
2461.91,-55.441
2462.89,-56.344
2463.87,-56.743
2464.84,-55.876
2465.82,-54.717
2466.80,-54.129
2467.77,-54.371
2468.75,-54.406
2469.73,-56.082
2470.70,-55.716
2471.68,-54.742
2472.66,-56.090
2473.63,-54.495
2474.61,-55.031
2475.59,-55.235
2476.56,-55.860
2477.54,-54.524
2478.52,-55.278
2479.49,-55.055
2480.47,-54.206
2481.45,-54.965
2482.42,-53.962
2483.40,-54.146
2484.38,-54.254
2485.35,-53.530
2486.33,-55.084
2487.30,-55.097
2488.28,-54.590
2489.26,-54.247
2490.23,-55.634
2491.21,-55.450
2492.19,-55.574
2493.16,-54.359
2494.14,-54.851
2495.12,-55.676
2496.09,-54.848
2497.07,-53.398
2498.05,-54.993
2499.02,-54.111
2500.00,-55.018
2500.98,-54.407
2501.95,-55.412
2502.93,-54.187
2503.91,-53.823
2504.88,-55.130
2505.86,-54.875
2506.84,-55.592
2507.81,-55.391
2508.79,-55.434
2509.77,-54.096
2510.74,-54.592
2511.72,-54.904
2512.70,-53.527
2513.67,-53.989
2514.65,-54.912
2515.62,-54.296
2516.60,-54.402
2517.58,-56.167
2518.55,-54.004
2519.53,-54.525
2520.51,-55.104
2521.48,-54.731
2522.46,-54.961
2523.44,-53.672
2524.41,-54.589
2525.39,-54.683
2526.37,-54.781
2527.34,-55.371
2528.32,-54.694
2529.30,-53.739
2530.27,-54.404
2531.25,-54.159
2532.23,-53.920
2533.20,-54.654
2534.18,-53.505
2535.16,-52.737
2536.13,-52.947
2537.11,-53.821
2538.09,-53.853
2539.06,-53.590
2540.04,-54.396
2541.02,-54.424
2541.99,-52.275
2542.97,-54.235
2543.95,-53.567
2544.92,-54.049
2545.90,-53.818
2546.88,-54.430
2547.85,-55.599
2548.83,-54.371
2549.80,-54.060
2550.78,-54.019
2551.76,-54.076
2552.73,-54.283
2553.71,-53.939
2554.69,-54.000
2555.66,-53.275
2556.64,-53.293
2557.62,-53.636
2558.59,-53.818
2559.57,-54.143
2560.55,-52.832
2561.52,-52.031
2562.50,-53.317
2563.48,-52.730
2564.45,-53.390
2565.43,-52.368
2566.41,-53.546
2567.38,-53.468
2568.36,-53.161
2569.34,-52.474
2570.31,-52.758
2571.29,-53.653
2572.27,-52.432
2573.24,-52.511
2574.22,-52.846
2575.20,-52.071
2576.17,-51.963
2577.15,-52.112
2578.12,-51.663
2579.10,-52.425
2580.08,-52.203
2581.05,-51.782
2582.03,-52.758
2583.01,-52.151
2583.98,-52.624
2584.96,-53.146
2585.94,-52.210
2586.91,-52.883
2587.89,-52.409
2588.87,-52.460
2589.84,-52.576
2590.82,-52.110
2591.80,-51.097
2592.77,-53.596
2593.75,-51.863
2594.73,-51.499
2595.70,-50.306
2596.68,-51.602
2597.66,-50.943
2598.63,-50.745
2599.61,-52.132
2600.59,-51.309
2601.56,-50.480
2602.54,-49.849
2603.52,-50.457
2604.49,-50.176
2605.47,-50.405
2606.45,-50.756
2607.42,-51.155
2608.40,-50.709
2609.38,-51.174
2610.35,-50.480
2611.33,-50.707
2612.30,-50.328
2613.28,-49.629
2614.26,-51.619
2615.23,-50.267
2616.21,-49.424
2617.19,-49.079
2618.16,-48.875
2619.14,-49.522
2620.12,-49.217
2621.09,-50.289
2622.07,-50.782
2623.05,-49.499
2624.02,-50.194
2625.00,-49.377
2625.98,-48.037
2626.95,-48.269
2627.93,-48.581
2628.91,-48.693
2629.88,-48.912
2630.86,-48.754
2631.84,-48.156
2632.81,-49.238
2633.79,-48.578
2634.77,-48.082
2635.74,-48.265
2636.72,-48.225
2637.70,-48.381
2638.67,-48.629
2639.65,-47.597
2640.62,-46.721
2641.60,-48.244
2642.58,-47.614
2643.55,-47.011
2644.53,-47.506
2645.51,-48.504
2646.48,-46.556
2647.46,-47.152
2648.44,-47.589
2649.41,-47.453
2650.39,-46.235
2651.37,-46.949
2652.34,-47.174
2653.32,-46.862
2654.30,-47.300
2655.27,-47.840
2656.25,-47.290
2657.23,-46.201
2658.20,-47.488
2659.18,-46.467
2660.16,-47.044
2661.13,-46.436
2662.11,-46.696
2663.09,-46.671
2664.06,-45.515
2665.04,-45.162
2666.02,-46.361
2666.99,-45.561
2667.97,-45.672
2668.95,-46.032
2669.92,-45.854
2670.90,-44.334
2671.88,-44.596
2672.85,-44.109
2673.83,-44.790
2674.80,-44.942
2675.78,-43.735
2676.76,-44.836
2677.73,-45.567
2678.71,-44.344
2679.69,-44.653
2680.66,-43.740
2681.64,-42.886
2682.62,-43.506
2683.59,-42.979
2684.57,-43.717
2685.55,-43.268
2686.52,-42.642
2687.50,-43.122
2688.48,-42.265
2689.45,-44.114
2690.43,-42.949
2691.41,-42.624
2692.38,-42.638
2693.36,-42.810
2694.34,-43.064
2695.31,-42.018
2696.29,-41.508
2697.27,-42.852
2698.24,-42.463
2699.22,-42.771
2700.20,-41.516
2701.17,-42.390
2702.15,-41.617
2703.12,-40.809
2704.10,-40.119
2705.08,-38.959
2706.05,-40.542
2707.03,-40.449
2708.01,-40.161
2708.98,-39.959
2709.96,-38.818
2710.94,-40.282
2711.91,-38.981
2712.89,-37.971
2713.87,-38.750
2714.84,-40.179
2715.82,-40.149
2716.80,-39.974
2717.77,-38.627
2718.75,-39.457
2719.73,-38.700
2720.70,-38.520
2721.68,-38.444
2722.66,-40.200
2723.63,-38.196
2724.61,-38.761
2725.59,-38.613
2726.56,-38.844
2727.54,-38.937
2728.52,-37.547
2729.49,-38.055
2730.47,-37.597
2731.45,-38.308
2732.42,-38.435
2733.40,-38.440
2734.38,-38.486
2735.35,-38.263
2736.33,-38.169
2737.30,-39.234
2738.28,-38.766
2739.26,-38.560
2740.23,-37.737
2741.21,-39.233
2742.19,-38.109
2743.16,-37.945
2744.14,-38.575
2745.12,-37.900
2746.09,-38.362
2747.07,-38.077
2748.05,-38.065
2749.02,-39.463
2750.00,-39.073
2750.98,-38.632
2751.95,-39.295
2752.93,-38.648
2753.91,-38.419
2754.88,-39.545
2755.86,-39.405
2756.84,-39.662
2757.81,-38.454
2758.79,-40.220
2759.77,-39.505
2760.74,-39.097
2761.72,-39.702
2762.70,-38.548
2763.67,-39.553
2764.65,-39.909
2765.62,-39.680
2766.60,-40.146
2767.58,-39.166
2768.55,-40.507
2769.53,-39.718
2770.51,-39.868
2771.48,-41.433
2772.46,-41.365
2773.44,-40.527
2774.41,-41.358
2775.39,-40.451
2776.37,-42.093
2777.34,-42.049
2778.32,-41.365
2779.30,-40.708
2780.27,-41.621
2781.25,-42.209
2782.23,-42.007
2783.20,-40.934
2784.18,-40.246
2785.16,-40.042
2786.13,-41.313
2787.11,-41.926
2788.09,-41.720
2789.06,-41.612
2790.04,-42.063
2791.02,-40.673
2791.99,-41.462
2792.97,-41.895
2793.95,-43.051
2794.92,-41.169
2795.90,-43.180
2796.88,-42.574
2797.85,-42.381
2798.83,-42.732
2799.80,-42.369
2800.78,-42.886
2801.76,-43.059
2802.73,-42.462
2803.71,-42.040
2804.69,-43.430
2805.66,-43.429
2806.64,-43.202
2807.62,-43.898
2808.59,-43.262
2809.57,-43.333
2810.55,-44.016
2811.52,-43.289
2812.50,-45.186
2813.48,-44.049
2814.45,-44.116
2815.43,-45.080
2816.41,-44.377
2817.38,-43.934
2818.36,-43.958
2819.34,-42.918
2820.31,-44.043
2821.29,-43.919
